No.;Time;;;
6283;104.982.765;104,982765;104,982765;0
6284;104.982.765;104,982765;104,982765;0
6285;104.982.765;104,982765;104,982765;0
6286;104.982.765;104,982765;104,982765;0
6287;104.982.765;104,982765;104,982765;0
6288;104.982.765;104,982765;104,983092;0,000327
6289;104.983.092;104,983092;104,983749;0,000657
6290;104.983.749;104,983749;104,983749;0
6291;104.983.749;104,983749;104,983749;0
6292;104.983.749;104,983749;104,983749;0
6293;104.983.749;104,983749;104,983965;0,000216
6294;104.983.965;104,983965;104,984955;0,00099
6295;104.984.955;104,984955;104,984955;0
6296;104.984.955;104,984955;104,985196;0,000241
6297;104.985.196;104,985196;105,001976;0,01678
6298;105.001.976;105,001976;105,001976;0
6299;105.001.976;105,001976;105,002242;0,000266
6300;105.002.242;105,002242;105,009524;0,007282
6301;105.009.524;105,009524;105,011955;0,002431
6302;105.011.955;105,011955;105,021707;0,009752
6303;105.021.707;105,021707;105,025631;0,003924
6304;105.025.631;105,025631;105,028933;0,003302
6305;105.028.933;105,028933;105,028933;0
6306;105.028.933;105,028933;105,028989;5,6E-05
6307;105.028.989;105,028989;105,029468;0,000479
6308;105.029.468;105,029468;105,029468;0
6309;105.029.468;105,029468;105,029613;0,000145
6310;105.029.613;105,029613;105,030564;0,000951
6311;105.030.564;105,030564;105,030564;0
6312;105.030.564;105,030564;105,0314;0,000836
6313;105.031.400;105,0314;105,0314;0
6314;105.031.400;105,0314;105,03156;0,00016
6315;105.031.560;105,03156;105,031717;0,000157
6316;105.031.717;105,031717;105,031717;0
6317;105.031.717;105,031717;105,031814;9,7E-05
6318;105.031.814;105,031814;105,032836;0,001022
6319;105.032.836;105,032836;105,032836;0
6320;105.032.836;105,032836;105,033018;0,000182
6321;105.033.018;105,033018;105,033453;0,000435
6322;105.033.453;105,033453;105,033453;0
6323;105.033.453;105,033453;105,03355;9,7E-05
6324;105.033.550;105,03355;105,034658;0,001108
6325;105.034.658;105,034658;105,034658;0
6326;105.034.658;105,034658;105,034829;0,000171
6327;105.034.829;105,034829;105,035195;0,000366
6328;105.035.195;105,035195;105,035195;0
6329;105.035.195;105,035195;105,035303;0,000108
6330;105.035.303;105,035303;105,037114;0,001811
6331;105.037.114;105,037114;105,037114;0
6332;105.037.114;105,037114;105,037368;0,000254
6333;105.037.368;105,037368;105,03773;0,000362
6334;105.037.730;105,03773;105,03773;0
6335;105.037.730;105,03773;105,037838;0,000108
6336;105.037.838;105,037838;105,039319;0,001481
6337;105.039.319;105,039319;105,039319;0
6338;105.039.319;105,039319;105,039319;0
6339;105.039.319;105,039319;105,039319;0
6340;105.039.319;105,039319;105,03961;0,000291
6341;105.039.610;105,03961;105,042932;0,003322
6342;105.042.932;105,042932;105,042932;0
6343;105.042.932;105,042932;105,042932;0
6344;105.042.932;105,042932;105,043235;0,000303
6345;105.043.235;105,043235;105,043531;0,000296
6346;105.043.531;105,043531;105,043531;0
6347;105.043.531;105,043531;105,043644;0,000113
6348;105.043.644;105,043644;105,046532;0,002888
6349;105.046.532;105,046532;105,046532;0
6350;105.046.532;105,046532;105,046787;0,000255
6351;105.046.787;105,046787;105,047289;0,000502
6352;105.047.289;105,047289;105,047289;0
6353;105.047.289;105,047289;105,047427;0,000138
6354;105.047.427;105,047427;105,049415;0,001988
6355;105.049.415;105,049415;105,049415;0
6356;105.049.415;105,049415;105,049415;0
6357;105.049.415;105,049415;105,049415;0
6358;105.049.415;105,049415;105,049415;0
6359;105.049.415;105,049415;105,049415;0
6360;105.049.415;105,049415;105,049415;0
6361;105.049.415;105,049415;105,049415;0
6362;105.049.415;105,049415;105,050003;0,000588
6363;105.050.003;105,050003;105,050143;0,00014
6364;105.050.143;105,050143;105,050497;0,000354
6365;105.050.497;105,050497;105,050497;0
6366;105.050.497;105,050497;105,050617;0,00012
6367;105.050.617;105,050617;105,050848;0,000231
6368;105.050.848;105,050848;105,050848;0
6369;105.050.848;105,050848;105,050848;0
6370;105.050.848;105,050848;105,050848;0
6371;105.050.848;105,050848;105,050979;0,000131
6372;105.050.979;105,050979;105,051981;0,001002
6373;105.051.981;105,051981;105,051981;0
6374;105.051.981;105,051981;105,05218;0,000199
6375;105.052.180;105,05218;105,062085;0,009905
6376;105.062.085;105,062085;105,062085;0
6377;105.062.085;105,062085;105,062085;0
6378;105.062.085;105,062085;105,062422;0,000337
6379;105.062.422;105,062422;105,081532;0,01911
6380;105.081.532;105,081532;105,150421;0,068889
6381;105.150.421;105,150421;105,154643;0,004222
6382;105.154.643;105,154643;105,156413;0,00177
6383;105.156.413;105,156413;105,167934;0,011521
6384;105.167.934;105,167934;105,167934;0
6385;105.167.934;105,167934;105,167934;0
6386;105.167.934;105,167934;105,168218;0,000284
6387;105.168.218;105,168218;105,174191;0,005973
6388;105.174.191;105,174191;105,174191;0
6389;105.174.191;105,174191;105,174191;0
6390;105.174.191;105,174191;105,174191;0
6391;105.174.191;105,174191;105,174493;0,000302
6392;105.174.493;105,174493;105,174738;0,000245
6393;105.174.738;105,174738;105,174738;0
6394;105.174.738;105,174738;105,174857;0,000119
6395;105.174.857;105,174857;105,177481;0,002624
6396;105.177.481;105,177481;105,180387;0,002906
6397;105.180.387;105,180387;105,180387;0
6398;105.180.387;105,180387;105,180387;0
6399;105.180.387;105,180387;105,18061;0,000223
6400;105.180.610;105,18061;105,180936;0,000326
6401;105.180.936;105,180936;105,180936;0
6402;105.180.936;105,180936;105,181077;0,000141
6403;105.181.077;105,181077;105,181762;0,000685
6404;105.181.762;105,181762;105,181762;0
6405;105.181.762;105,181762;105,181897;0,000135
6406;105.181.897;105,181897;105,182952;0,001055
6407;105.182.952;105,182952;105,182952;0
6408;105.182.952;105,182952;105,183124;0,000172
6409;105.183.124;105,183124;105,183501;0,000377
6410;105.183.501;105,183501;105,183501;0
6411;105.183.501;105,183501;105,183603;0,000102
6412;105.183.603;105,183603;105,184663;0,00106
6413;105.184.663;105,184663;105,184663;0
6414;105.184.663;105,184663;105,184816;0,000153
6415;105.184.816;105,184816;105,188052;0,003236
6416;105.188.052;105,188052;105,188052;0
6417;105.188.052;105,188052;105,188262;0,00021
6418;105.188.262;105,188262;105,188599;0,000337
6419;105.188.599;105,188599;105,188599;0
6420;105.188.599;105,188599;105,188711;0,000112
6421;105.188.711;105,188711;105,204507;0,015796
6422;105.204.507;105,204507;105,204507;0
6423;105.204.507;105,204507;105,204507;0
6424;105.204.507;105,204507;105,204507;0
6425;105.204.507;105,204507;105,204507;0
6426;105.204.507;105,204507;105,204507;0
6427;105.204.507;105,204507;105,204818;0,000311
6428;105.204.818;105,204818;105,205066;0,000248
6429;105.205.066;105,205066;105,205066;0
6430;105.205.066;105,205066;105,205181;0,000115
6431;105.205.181;105,205181;105,207446;0,002265
6432;105.207.446;105,207446;105,207446;0
6433;105.207.446;105,207446;105,207446;0
6434;105.207.446;105,207446;105,207446;0
6435;105.207.446;105,207446;105,207446;0
6436;105.207.446;105,207446;105,207446;0
6437;105.207.446;105,207446;105,207446;0
6438;105.207.446;105,207446;105,207446;0
6439;105.207.446;105,207446;105,207749;0,000303
6440;105.207.749;105,207749;105,209302;0,001553
6441;105.209.302;105,209302;105,209302;0
6442;105.209.302;105,209302;105,209302;0
6443;105.209.302;105,209302;105,209302;0
6444;105.209.302;105,209302;105,209302;0
6445;105.209.302;105,209302;105,209302;0
6446;105.209.302;105,209302;105,209302;0
6447;105.209.302;105,209302;105,209302;0
6448;105.209.302;105,209302;105,209302;0
6449;105.209.302;105,209302;105,209773;0,000471
6450;105.209.773;105,209773;105,209855;8,2E-05
6451;105.209.855;105,209855;105,210933;0,001078
6452;105.210.933;105,210933;105,210933;0
6453;105.210.933;105,210933;105,210933;0
6454;105.210.933;105,210933;105,210933;0
6455;105.210.933;105,210933;105,210933;0
6456;105.210.933;105,210933;105,210933;0
6457;105.210.933;105,210933;105,210933;0
6458;105.210.933;105,210933;105,211228;0,000295
6459;105.211.228;105,211228;105,212228;0,001
6460;105.212.228;105,212228;105,212228;0
6461;105.212.228;105,212228;105,212228;0
6462;105.212.228;105,212228;105,212441;0,000213
6463;105.212.441;105,212441;105,244486;0,032045
6464;105.244.486;105,244486;105,253464;0,008978
6465;105.253.464;105,253464;105,271587;0,018123
6466;105.271.587;105,271587;105,272937;0,00135
6467;105.272.937;105,272937;105,278233;0,005296
6468;105.278.233;105,278233;105,30167;0,023437
6469;105.301.670;105,30167;105,30167;0
6470;105.301.670;105,30167;105,321803;0,020133
6471;105.321.803;105,321803;105,321803;0
6472;105.321.803;105,321803;105,322096;0,000293
6473;105.322.096;105,322096;105,331487;0,009391
6474;105.331.487;105,331487;105,334601;0,003114
6475;105.334.601;105,334601;105,343783;0,009182
6476;105.343.783;105,343783;105,348478;0,004695
6477;105.348.478;105,348478;105,364756;0,016278
6478;105.364.756;105,364756;105,460868;0,096112
6479;105.460.868;105,460868;105,47885;0,017982
6480;105.478.850;105,47885;105,498043;0,019193
6481;105.498.043;105,498043;105,498043;0
6482;105.498.043;105,498043;105,510536;0,012493
6483;105.510.536;105,510536;105,511521;0,000985
6484;105.511.521;105,511521;105,511521;0
6485;105.511.521;105,511521;105,52378;0,012259
6486;105.523.780;105,52378;105,531814;0,008034
6487;105.531.814;105,531814;105,531814;0
6488;105.531.814;105,531814;105,560956;0,029142
6489;105.560.956;105,560956;105,579396;0,01844
6490;105.579.396;105,579396;105,582524;0,003128
6491;105.582.524;105,582524;105,589005;0,006481
6492;105.589.005;105,589005;105,589697;0,000692
6493;105.589.697;105,589697;105,590274;0,000577
6494;105.590.274;105,590274;105,590332;5,8E-05
6495;105.590.332;105,590332;105,590528;0,000196
6496;105.590.528;105,590528;105,590659;0,000131
6497;105.590.659;105,590659;105,590901;0,000242
6498;105.590.901;105,590901;105,593518;0,002617
6499;105.593.518;105,593518;105,593518;0
6500;105.593.518;105,593518;105,598923;0,005405
6501;105.598.923;105,598923;105,598923;0
6502;105.598.923;105,598923;105,606411;0,007488
6503;105.606.411;105,606411;105,606411;0
6504;105.606.411;105,606411;105,606822;0,000411
6505;105.606.822;105,606822;105,606822;0
6506;105.606.822;105,606822;105,607121;0,000299
6507;105.607.121;105,607121;105,607121;0
6508;105.607.121;105,607121;105,607236;0,000115
6509;105.607.236;105,607236;105,60739;0,000154
6510;105.607.390;105,60739;105,60739;0
6511;105.607.390;105,60739;105,60796;0,00057
6512;105.607.960;105,60796;105,60796;0
6513;105.607.960;105,60796;105,608085;0,000125
6514;105.608.085;105,608085;105,608308;0,000223
6515;105.608.308;105,608308;105,608308;0
6516;105.608.308;105,608308;105,608421;0,000113
6517;105.608.421;105,608421;105,608608;0,000187
6518;105.608.608;105,608608;105,608608;0
6519;105.608.608;105,608608;105,608608;0
6520;105.608.608;105,608608;105,608608;0
6521;105.608.608;105,608608;105,608608;0
6522;105.608.608;105,608608;105,608608;0
6523;105.608.608;105,608608;105,608812;0,000204
6524;105.608.812;105,608812;105,610272;0,00146
6525;105.610.272;105,610272;105,610272;0
6526;105.610.272;105,610272;105,610486;0,000214
6527;105.610.486;105,610486;105,610575;8,9E-05
6528;105.610.575;105,610575;105,610811;0,000236
6529;105.610.811;105,610811;105,610811;0
6530;105.610.811;105,610811;105,61113;0,000319
6531;105.611.130;105,61113;105,61113;0
6532;105.611.130;105,61113;105,611291;0,000161
6533;105.611.291;105,611291;105,612515;0,001224
6534;105.612.515;105,612515;105,612515;0
6535;105.612.515;105,612515;105,614368;0,001853
6536;105.614.368;105,614368;105,614548;0,00018
6537;105.614.548;105,614548;105,614548;0
6538;105.614.548;105,614548;105,616614;0,002066
6539;105.616.614;105,616614;105,617168;0,000554
6540;105.617.168;105,617168;105,620468;0,0033
6541;105.620.468;105,620468;105,62072;0,000252
6542;105.620.720;105,62072;105,621049;0,000329
6543;105.621.049;105,621049;105,621413;0,000364
6544;105.621.413;105,621413;105,623651;0,002238
6545;105.623.651;105,623651;105,624137;0,000486
6546;105.624.137;105,624137;105,625866;0,001729
6547;105.625.866;105,625866;105,63155;0,005684
6548;105.631.550;105,63155;105,63203;0,00048
6549;105.632.030;105,63203;105,641728;0,009698
6550;105.641.728;105,641728;105,641728;0
6551;105.641.728;105,641728;105,710913;0,069185
6552;105.710.913;105,710913;105,741811;0,030898
6553;105.741.811;105,741811;105,756128;0,014317
6554;105.756.128;105,756128;105,757192;0,001064
6555;105.757.192;105,757192;105,757319;0,000127
6556;105.757.319;105,757319;105,757439;0,00012
6557;105.757.439;105,757439;105,791597;0,034158
6558;105.791.597;105,791597;105,841842;0,050245
6559;105.841.842;105,841842;105,841842;0
6560;105.841.842;105,841842;105,869944;0,028102
6561;105.869.944;105,869944;105,960901;0,090957
6562;105.960.901;105,960901;106,021663;0,060762
6563;106.021.663;106,021663;106,04166;0,019997
6564;106.041.660;106,04166;106,04166;0
6565;106.041.660;106,04166;106,043031;0,001371
6566;106.043.031;106,043031;106,645081;0,60205
6567;106.645.081;106,645081;106,656645;0,011564
6568;106.656.645;106,656645;106,684836;0,028191
6569;106.684.836;106,684836;106,684836;0
6570;106.684.836;106,684836;106,692408;0,007572
6571;106.692.408;106,692408;106,692408;0
6572;106.692.408;106,692408;106,706628;0,01422
6573;106.706.628;106,706628;106,706957;0,000329
6574;106.706.957;106,706957;106,711561;0,004604
6575;106.711.561;106,711561;106,722318;0,010757
6576;106.722.318;106,722318;106,975248;0,25293
6577;106.975.248;106,975248;106,975466;0,000218
6578;106.975.466;106,975466;106,975564;9,8E-05
6579;106.975.564;106,975564;106,984517;0,008953
6580;106.984.517;106,984517;107,018368;0,033851
6581;107.018.368;107,018368;107,018368;0
6582;107.018.368;107,018368;107,01925;0,000882
6583;107.019.250;107,01925;107,01925;0
6584;107.019.250;107,01925;107,019793;0,000543
6585;107.019.793;107,019793;107,019793;0
6586;107.019.793;107,019793;107,031654;0,011861
6587;107.031.654;107,031654;107,031654;0
6588;107.031.654;107,031654;107,083977;0,052323
6589;107.083.977;107,083977;107,111246;0,027269
6590;107.111.246;107,111246;107,131864;0,020618
6591;107.131.864;107,131864;107,147613;0,015749
6592;107.147.613;107,147613;107,58088;0,433267
6593;107.580.880;107,58088;107,61152;0,03064
6594;107.611.520;107,61152;107,611762;0,000242
6595;107.611.762;107,611762;107,617456;0,005694
6596;107.617.456;107,617456;107,637561;0,020105
6597;107.637.561;107,637561;107,637561;0
6598;107.637.561;107,637561;107,637561;0
6599;107.637.561;107,637561;107,637855;0,000294
6600;107.637.855;107,637855;107,651675;0,01382
6601;107.651.675;107,651675;107,660501;0,008826
6602;107.660.501;107,660501;107,660634;0,000133
6603;107.660.634;107,660634;107,677334;0,0167
6604;107.677.334;107,677334;107,677334;0
6605;107.677.334;107,677334;107,684249;0,006915
6606;107.684.249;107,684249;107,691653;0,007404
6607;107.691.653;107,691653;107,691653;0
6608;107.691.653;107,691653;107,691888;0,000235
6609;107.691.888;107,691888;107,712144;0,020256
6610;107.712.144;107,712144;107,713946;0,001802
6611;107.713.946;107,713946;107,717626;0,00368
6612;107.717.626;107,717626;107,717626;0
6613;107.717.626;107,717626;107,71829;0,000664
6614;107.718.290;107,71829;107,71829;0
6615;107.718.290;107,71829;107,731585;0,013295
6616;107.731.585;107,731585;107,732254;0,000669
6617;107.732.254;107,732254;107,734078;0,001824
6618;107.734.078;107,734078;107,791692;0,057614
6619;107.791.692;107,791692;107,791692;0
6620;107.791.692;107,791692;107,791692;0
6621;107.791.692;107,791692;107,793284;0,001592
6622;107.793.284;107,793284;107,817125;0,023841
6623;107.817.125;107,817125;107,831569;0,014444
6624;107.831.569;107,831569;107,85263;0,021061
6625;107.852.630;107,85263;107,853115;0,000485
6626;107.853.115;107,853115;107,853202;8,7E-05
6627;107.853.202;107,853202;107,873998;0,020796
6628;107.873.998;107,873998;107,874103;0,000105
6629;107.874.103;107,874103;107,891654;0,017551
6630;107.891.654;107,891654;107,891654;0
6631;107.891.654;107,891654;107,892017;0,000363
6632;107.892.017;107,892017;107,892017;0
6633;107.892.017;107,892017;107,901006;0,008989
6634;107.901.006;107,901006;107,904985;0,003979
6635;107.904.985;107,904985;107,913091;0,008106
6636;107.913.091;107,913091;107,913091;0
6637;107.913.091;107,913091;107,913626;0,000535
6638;107.913.626;107,913626;107,913626;0
6639;107.913.626;107,913626;107,914292;0,000666
6640;107.914.292;107,914292;107,914292;0
6641;107.914.292;107,914292;107,914944;0,000652
6642;107.914.944;107,914944;107,915115;0,000171
6643;107.915.115;107,915115;107,915179;6,4E-05
6644;107.915.179;107,915179;107,916277;0,001098
6645;107.916.277;107,916277;107,916277;0
6646;107.916.277;107,916277;107,916277;0
6647;107.916.277;107,916277;107,918709;0,002432
6648;107.918.709;107,918709;107,918709;0
6649;107.918.709;107,918709;107,919292;0,000583
6650;107.919.292;107,919292;107,923248;0,003956
6651;107.923.248;107,923248;107,926767;0,003519
